+1	i was surprised to read all those negative reviews regarding this tub.  i had two different tubs before, and i got this one when my daughter was 5 months old, she's now one year old and still uses it.  granted, i never tried to fold it since those few inches don't seem to make much of a difference storagewise, so i don't know if its difficult to do.  i've had absolutetly no leaks with this tub, and the suction cups still work great.  the bathring works great, and can be moved out of the way when baby is old enough to sit alone.  although i still use the bathring so my daughter cant stand up all the time.  it's been 7  months with this tub, and nothing ever broke, or got worn.  i think this tub is great!!!
-1	DO NOT WASTER YOUR MONEY ON THIS TUB. IT IS A PIECE OF JUNK.MY BABY WAS VERY UNCOMFORTABLE IN THIS TUB, YOU ALSO ONLY HAVE ONE FREE HAND TO WASH THE BABY . IT ALSO LEAKS FROM THE BOTTOM
-1	This is the most poorly made baby bath I have ever used. It is impossible to get folded and unfolded. When you do get that figured out then you get to deal with the stupid sling. My baby kept slipping down and her ears would get under water. She is now to big for the sling, but to small to sit up in the ring. I gave it a fair try, but I had to go out and buy another bath. It seems like a great concept, but it is really just a waste of [money].
-1	this is the worst bath tub i've bought. i returned this item right away. it leaks. once i pulled it out to be longer but, no matter how much i struggled to put the extension back together, it just wouldn't click. when i pressed it to lock the extension, i couldn't tell whether it locked or not, so then i put water to test the lock system. the result was that my kitchen counter and floor were a mess.now, i bought the Euro bath. it does a good job.
+1	We bought 2 of these, and used them to block off the computer desk from the rest of the family room, and to block off the 7' wide archway between the kitchen and the rest of the house. We soon found that while these are very sturdy and adaptable, they are tall enough that they are a hassle to step over. At least once a week, my husband or I will catch a toe or scrape a shin stepping over. So if you intend to use this fence as a corral, either indoors or out, this is a Great Buy. If you are planning to use it as a fence to block off a wide opening, pay the extra money for the metal version with the gate. you (and your toes) will be much happier.
+1	We bought this play area to keep our 15 month old daughter safe while we worked outside.  She loves it and plays well.  It is easy to set up and tear down and takes a matter of seconds.  Best of all, is that it is very light and easy to carry, as well as having an excellent carry strap.
+1	This product is a godsend!  I use it on a carpeted area for our 7 month old infant, so she can crawl around to her hearts content and be safe from wall outlets, small objects, etc.  I am also planning on getting an extension, to make her play area even bigger.  The 'Superyard XT' is also great for puppies, and more humane than crating them for hours.  My only complaint, and it is minor, is that the gate that opens (so you can get in the 'Superyard') is awkward and somewhat difficult to work.  There should be an easier swing open type gate on this thing, so that mommy or daddy can quickly enter and leave the play area.
+1	I recently purchased this yard when my twins ((now nearly 8 months old)) started to become mobile.I have yet to baby-gate my entire house, but I have super-yard'ed the family room! I have it shaped as a square, and have those alphabet puzzle peice foam squares inside, to protect my carpet. The boys enjoy being able to actually see through the holes, and be able to play with many of their toys ((rather than being confined in a pack n play)). It is pretty sturdy if used properly, I mean if I or any other adult were to fall on it, obviously it would collapse. It DOES fold, but not at all compactly, and I would say that it would most-likely take up my entire mini-van trunk if I were to travel with it... so if you are looking for a compact on-the-go type of play-yard, look else-where. I do like that you can configure it to fit an oddly-shaped play area, or even remove/add panels ((sold separately which we did not buy)) to make it larger or smaller. Also, due to it being plastic ((very well rounded I may add, no sharp edges!)) we will be able to start bringing it outdoors as well now that the weather is improving!I also am planning on purchasing another one to use to "gate off" 2 over-sized entrance ways to my family room. My husband believes if we screw 3 hooks ((with the full hole, not the 1/2 hole) to either side of each door frame, and then attatch those strong zip-ties to the hooks and the holes in the gate, that it will work. Of course, this will do damage to our walls, but it is the only solution I see fit with such a large doorway ((please note that these are NOT meant for stairs, or doorways. They are NOT baby gates... this is just a creative suggestion I thought I would mention)). And, one of my friends owns one, and used it to surround her christmas tree last year, which I thought was an AMAZING idea!I think that once our boys master crawling, and eventually walking that the super-yard will prove even more valuable than it is now!
+1	This is one of only a few products my husband and I would buy again with no hesitation.  We bought it over a year ago (with the extension) and have used it every day since.  When my daughter outgrew the octoganal arrangement, we just opened it up and have used it to block her from the kitchen and other dangerous areas.  She is not a climber yet, so I do NOT recommend using it in this fashion if your child is.  It will tip over, the circular formation is the sturdiest.  We haven't had any problems with pieces breaking off or the plastic being brittle and we adjust it almost daily.  Highly recommended.
+1	We bought 3 sets... family is buying them also.  Great idea for when you have to keep the little ones in a safe space, our twins love being and playing in it
+1	We got the superyard (or, as I call it, the &quot;Steel Cage Death Match&quot; yard) to contain our child in the living room and den while we are working. This is our experience. Your mileage may vary.Plus side: The fence itself is robust and basically indestructable. In it's four or five sided form, it's very stable, even against toddler rage! (&quot;Attica, Attica!&quot;) The sides can be taken apart, to make smaller areas.Minus side: the folding and locking mechanism is very stiff, and I was afraid I was breaking it at first when I was opening it up. So far it's not too much of a problem. The whole system is pretty heavy, and not nearly as portable as they try to tell you. Also, it's pretty clunky and large, so once it's up, we keep it up. The major downside is the price. Ack.
+1	We love this thing.  I read the reviews before I bought it and thought it would be tough to &quot;unravel&quot; but it wasn't bad at all.  I expect a new product not to just pop right into position, but it formed a hexagon rather easily.  That's the key---no assembly required!  My daughter is 7 months old and when she pushes herself up on her front arms and tips over onto her back, she occasionally bonks her head on the &quot;wall&quot; of the pen.  She gave herself a nice red spot on her head when she hit the &quot;hinge joint&quot; part of the pen that concerned me, but it wouldn't be very effective if it wasn't sturdy.  The mesh lattice walls seem to have a little give in them.  To remedy it as best as I could, I have placed stuffed animals or larger toys in front of the corners.  I still think that her rare head bonks are a good trade off for other huge catastrophies that would be occuring daily in or house.  She doesn't protest to being put in it because she has a sense of freedom and scoots all around and is still be able to see us.  And we can keep an eye her as well.  It is the perfect size as not to intrude on living room space but big enough to hold her ever-growing little body and a ton of her toys.  We bought a second one for upstairs and we're going to try to connect them together for outdoor occasions.
+1	It did exactly what I purchased it for.  My baby never actually stayed in the enclosed area (absolutely hated it!) but I was able to use it for other purposes which was great, such as enclosing the fireplace.  The floor stickers, or whatever they're called, to keep it in place left sticky residue on my hardwood floors which took some effort to remove though.
+1	My son is getting around pretty good now and I wanted to be able to contain him a little.  I put this with the extension kit around his Laugh and Learning Home by Fisher Price and he is able to play while I get a few chores done.  It is open enough that he does not feel too confined and seems quite content to play in it for a while.  A good purchase that can be used in multiple ways.
+1	Welcome to the toddling/scootching/crawling years, where you can't ever get a break unless you have some way of keeping junior from getting away.The SuperYard is a foldable rigid-plastic fencing system for creating what we called back in the day a play pen. It's designed to be reconfigurable for a given area, so that the enclosure can be made to fit odd spaces. It works for indoor and outdoor areas, and the optional extensions can be used to make rather large enclosures quite easily.We bought this as a replacement for the Pack-N-Play type portable play yard. Our son, at 10 months or so, had clearly outgrown this smaller type yard, and was quite unhappy at the limiting horizons of its opaque blue walls. The SuperYard has been a very good, albeit not completely perfect, solution for providing some portable play space that requires somewhat lighter supervision than a freeplay in an open room. Our son's now closing in on 14 months and this has been useful for that purpose.It's not 100% easy to set up and reconfigure, and there's a reason for that. The extra difficulty with piecing the "end" sections together means it's nearly impossible for a tot to open or close this by their lonesomes. It takes some strength and adult wile to open the sections and bend the connectors at various angles to thus reconfigure the overall shape. There's a slight trick to negotiating the opening mechanism in a panel, but once you "get it", it's easy enough. I suspect many of the comments about difficulty of set-up were written by those who had just set the thing up for the first time or who don't move it around a lot and who have forgotten "the trick". We're on our fourth month of using ours, and it's very easy now to open and close the corral, as we call it (perhaps in part because we do it frequently).One of the big advantages of this type of arrangement is the shape of the enclosure can be changed. I think some of the comments about this being unstable are either from those who are unrealistically expecting a completely rigid structure, or those who may have assembled it in a way that the shape is unstable. If you put a 120 degree angle at each of "joints" and form at least a hexagon (with the basic model) or an octagon (with the model plus one extension), you get an incredibly stable structure. I can demonstrate this by putting my full 200+ lb weight on the edge when it's open, in which case there's considerable flex, versus when it's closed in an octagon shape, in which case it barely gives and I can practically do a push-up on it.Of course the whole thing can slide -- it's made out of plastic and it's not attached to anything! Your little bruiser may be able to push it around a bit, but your average baby isn't going to get very far. If the structure is set up in a way that it's got some sort of limiter (a wall, for instance) keeping it from moving too far, this really ought not be a problem. The idea is for creating a play yard you can set up easily an in a variety of places, and anything that's fixed permanently is not going to serve that purpose. That's your trade-off with this type of yard versus a smaller crib or similar yard.The expectation for this should be as a semi-temporary safe play area. I would recommend it for creating a "safe" play zone in an otherwise unsafe area -- an unchild-proofed room or outside (where we use it from time to time). It is not to create an undersupervised area, except perhaps for  a quick deposit of your tot while you go to the bathroom or answer the door, etcetera.  We use this in the room that has our computer -- despite our attempts to childproof this area, it's pretty impossible given the requirements of computer cabling. The SuperYard has at least made a part of this room safe enough.As for being able to climb over it -- there may be some prodigious children who can scale this using the lattice work as foot-rests, but I strongly suspect they can scale other things as well. Our little guy can pull up on the frame, and it occasionally slips a few inches, but I don't know a lot of toddlers coordinated enough to know how to climb a fence AND who have small enough feet to use the rather small lattice openings. (If you want to be extra sure, just put the kid in some shoes, which will make it impossible to use his toes to grab the lattice holes.)I do recommend getting at least one extension, as the extra two panels nearly double the available surface area options, and if you don't need them you can literally just fold them over without having to detach them.The portability has been excellent -- once you get the knack of how much pressure you need to collapse the sections, it folds up like an accordion, and there's a carrying strap that doubles as a restraining strap to keep the folds together while under transport. Folded up, it takes up about as much space as the smaller Pack N Play but at about half the weight.Where this has been less than ideal has more to do with our kid than the product. He doesn't like being left alone in it, but neither does he like being left alone in any of his other confinements (e.g. crib). The fact that he can see out the SuperYard is a big help; with the old Graco PackNPlay, the opaque sides meant he couldn't see a parent even if quite close. So while he objects to being set down alone, a little distraction with a forgotten toy and the reassurance of being able to see the parent through the "wall" usually suffices to make us both happy.
+1	We bought this play yard when our son was 2 months old and we LOVE it!  It keeps his toys, books, blankets, etc. in a clean space away from our curious doggies.  It's a great, roomy size and not too hard to put together or take down.  It can be configured into different shapes and easily moved.
+1	I recieved this as a shower gift and began using it when my daughter began to crawl.  It was better than any play yard because there is much more room for toys and for baby.  As she grew (and the number of toys as well), I purchased an extension to make the area bigger.  It was great for both indoor and outdoor use.  We also used it to block the large open area between our kitchen and family room that no other gate would be large enough to cover.  Now that winter is here and she is running about, we are using it to block our wood(pellet) stove to prevent any accidents.  We also plan on using it around our Christmas tree again this year. Other reviews have complained that it is not sturdy or difficult to set up.  I have never had a problem and it folds up and stores easily.  Well worth it for it's versatility.
+1	This gate is an indispensable thing in our household. We have twins and it seems to keep our kiddos as well as all their stuff in one place. They can't stay in here for too long, but it's great for when we need to cook and can't have them by our side. This is the best gate!!
+1	I wish there was a volume adjuster because it is a little louder than I imagined and that the music would last a little longer.
+1	Our 11 month old really loves this toy, he loves swatting the sides to make the music turn off/on. Its very sturdy and well made, but the one we received stopped working for no apparent reason after about 2 weeks. Amazon quickly replaced it and so far all is well with the second toy, though we've only had it a few days.
-1	Who is very chatty and outgoing. He's five months old now. It startles him and made him cry a few times. Decided it was a bit too 'manic' for him. Maybe when he's a bit older.
+1	My daughter isn't quite a year old, and she can control this toy.  It's easy to press the buttons, and she loves the music.  I think this is a great buy!
-1	This thing as so loud and piercing. My son doesn't really care for it. It's heavy for a baby to hold and doesn't really do much.
+1	My 15 month old still enjoys this toy after getting it for Christmas when she was near 9 months. She didn't quite get it at first since she was so young, but through the months she's enjoyed pushing the buttons, watching the lights go on and off, hearing the music, and now at 15 months knowing that the different buttons do different things. My only complain is that there are a couple of songs that get old quickly, but I guess that comes with every music making toy! I like that it's colorful and the education it provides with the instruments (mommy and daddy are crazy music lovers) as well as the simplicity of the toy. Hopefully she'll enjoy it for a few more months!
+1	It's a bit on the loud side, yes, but my baby loves this toy.  She smacks it, turns it around, bites the corners.  It has kept her entertained for several minutes at a time, which is a lot for my very squirmy, active little one.  Very happy with it!
+1	I bought this for my 4-month old son. He is very fussy baby but when I played the music on this cube, he loved it. The best sounds he liked were the flute, piano and the Orchestra. The Best thing about this Music cube is that you can play one instrument at a time and then the final orchestra one to kind of show the music-mix.I believe it will help develop my baby's musical skills.Cons: The battery didn't last long. We used it for 30 days, for about 10 min each day and the battery died down!
-1	We ordered this toy from Drugstore.com, which showed a picture of an older model, not the new "upgraded" toy. The idea of this toy is intriguing but the actual execution of the idea is less than stellar. The "music" is tinny and unattractive. Apparently, the older model had better sound quality, which is why I went with this vendor. However, communicating with Drugstore.com and the whole return process is a significant hassle. The also blamed the deceptive picture they used on a glitch with the manufacturer.  I would actually recommend either getting a used model with all purple corners (the older model) or buying  it at a brick and mortar location so you can actually listen to it. If you are going to purchase on Amazon, consider another vendor. Very disappointed. I will not do business with this vendor again.
+1	Bought this as a gift because we love the one we own! By far the least annoying music making baby toy. We received a used one as gift when my daughter was 9 months and it has held up great over the years. Both of my kids love it too.
+1	We got this as a baby shower gift and my son has loved it since he was about 3 months old.  At first, he was fascinated with looking at the lights and hearing the music.  But as he got older, he learned how to play with it more.  He is now almost 18 months and he knows which songs he likes over other ones.  He will hit the blue button multiple times till he gets to the song he wants to hear.  I love that he loves this toy!
+1	We like this toy.  The corners are very soft and it is very easy for a baby to turn on and off. He loves moving it around the room.  A few of the sounds could be improved. But I would buy this for a friend.
+1	Has 8 recognizable tunes and easy enough for our 9 month old to figure out. Nice silicone-esque edging makes it easy to grip and keeps from sliding.
+1	I love this toy, and so does my 13 month old son.  He got it for his birthday, and he plays with it every day.  So far, we have had no trouble with it, and the batteries haven't even needed to be changed yet!  At first, he would just roll it to the orchestra side and hit that until it started playing.  Then he  learned that if he hit it again, the song would change.  So now he plays one song after another.  Lately, he has also started experimenting with the different instruments, both alone and together.  He plays with it for hours.  I don't get tired of hearing it either, because there are several different songs, and the sound quality is not irritating.  It's electronic, but much more pleasant than many of his other music toys.  Also, the tones of the instruments fluctuate a little bit, which makes it sound more like real instruments than electronic tones.Long story short, this has stood up to ALOT of play already, and we like it just as much now as we did when we first got it.
+1	I don't know what the "old" magic cube is that some reviews have mentioned, and yes it's true that the instrument sounds are electronic-sounding reproductions not actual instrument sounds.  I hesitated to purchase this after watching a video review on here showing the violin sound.  I have played piano for 26 years and violin for 23 so I might be pickier than some as  far as the sound.  I'm so glad I got it despite the negative reviews and it doesn't bother me that the sounds aren't completely authentic.  (I'd also like to note that the violin is the worst sounding one, the other instruments sound more like the real thing in my opinion.)  I love that you can hear each instrument's part separately and choose which instruments you would like to play together.  My 1 year old likes to push the buttons to listen to the music while he plays with other toys, and often as soon as the song is over he will stop what he's doing to start another song then go back to playing.  As he gets older it will be neat to show him that while each instrument plays similar but different parts, they all go together to make a pretty song.The toy seems very sturdy, although after several months of play the 'harp' button has to be pushed a little harder than the others for some reason.
-1	The product is very fun for my daughter of 12 months, but the sound is so electronic that all of the selective instruments sound kind of the same.  How hard would it have been to have actual recordings of instruments?  I guess they don't have actual instruments in China.
+1	I bought this for my 3-year old daughter as one of her Christmas present from Santa Claus, she is not that into it, I think this is best for kids age 6 months to 2 years. I was going to buy it on Amazon, happened to find it elsewhere for just a little over $20.
+1	Hands-down one of the best purchases we made.  My son fell in love with this around age 6 months and still plays with it at 1 1/2.  The music is lovely and it teaches kids cause and effect, and then how to combine melodies.  A really fantastic gift.
+1	My 9 month old son LOVES this toy!  It's not too loud and lights up with pretty colors.  He goes back to it time and time again but never gets tired of it.  I highly recommend it!
+1	The Mozart magic cube is an AWESOME toy for my busy little 15 month old boy.  It's one of the VERY few toys he will stop and play with.  He has always loved music from a young age.  He like to hit the various buttons and it is small enough for him to carry around.  It also can take lots of abuse.  My 4 year old daughter will play with it as well.  Really a classic must have for babies and toddlers.
+1	Munchkin Mozart Magic Cube.Nice music, interesting concept (one instrument per side). Baby (7 months old ) loves it. Good quality.
+1	This toy inspires me. I messed with it constantly when my son was an infant and too young to understand how to add and subtract instruments from the full orchestra sound. Now he gets the full functionality of the toy. It lasts for years, offering various entertainments to various ages of kids. Classical music is awesome for babies and little ones, so we love this. Warning, it's very heavy. Don't put it in your backpack when traveling to grandma's (we learned this lesson). The rubberized bumpers on the corners are fantastic for safety. We're never giving away this adorable musical toy.
+1	The fabulous Munhkin Mozart Magic Cube was given to our friend's daughter when she was an infant. From a very early age, we watched in amazement as she responded to the sounds of the music, obviously recognizing changes. We could see the pleasure on her face. As time went on, she played with the toy herself and was constantly drawn to it.There was always a limited assortment of toys for her to explore on the living room floor. She loved to play with some more than others. However, she was always constantly drawn back to this -- the sounds of the music from different instruments was a great source of fascination.As she gets older, the way that she handles Munchkin Mozart Magic Cube becomes more selective and sophisticated. This is one of the best toys we have ever seen to develop delight in music!She is beginning to talk now, and I feel certain that her first words will be, "GET ME A HARPSICHORD NOW!!"Love it!
+1	This item has been a life saver for me!  Not only does my child love it but it's the only thing I can distract him with while dressing him (he apparently HATES putting sweaters on). I can hit one of the sides and instantly get flashing lights and music while I try to squeeze a sweater over my child's head. My child loves it because it's easy for him to hit and acheive the same flashing lights and music.  The music is good and there are a lot of different choices.
+1	Our 8 month old loves to &#34;bang&#34; things so this is perfect. He moves it around, bangs on it and lights it up with music. Great buy!
+1	Love, love, love this cube. My 8 month young daughter loves it too. It never gets old and it's so much fun to hit all the different instruments, then listen to them all play in sync. Great buy!!
+1	I must say I'm guilty of purchasing anything that has &#34;Mozart&#34; in the name, since I love classical music and Mozart is my favorite composer. But this is the best toy ever. When I bought it my baby was a newborn, so mostly I played with it. But now my baby is seven months old and absolutely adores it. Whenever he is fussy, I just give him the cube and he forgets his fussiness at once. Best toy ever!
+1	This is a great musical toy.  I think it's very well made and should last a long time.  It's been dropped dozens of times and it keeps on playing like new :o)
+1	My 13 month old son loves playing with this. He enjoys switching up songs.2 complaints, 1)its pretty heavy 2)all the instruments sound very electronic
+1	This is a great toy.  My 7 month old daughter loves it and so do many of my musician friends.  There is one significant flaw in its design; this is that the volume is not adjustable and it is too loud.  If it were 1/2 this loud, I'd let me daughter play with it all the time.  As it is, I usually limit her to playing with it with me, so I can hold it away from her head/ears.Due to the too loud volume, I'm giving it a 4 star review, instead of 5.  Otherwise, it is a great, great product.
-1	My children (an infant and a preschooler) like this toy--but it is WAY too loud. I wish there was a way to turn the volume down. I'd return this if I purchased it at a store, but it's too much of a hassle to return this to amazon. So sad.
+1	My little one loves this toy (and my nephew loved his many years ago too).  It's easy to turn instruments on and off herself, and she loves hearing the different instruments (and combination of instruments) play the same tune.
+1	I bought this for my 19 month old son based upon the reviews of others. Well, the reviews were right -- this is a great toy. The music is great, the sound quality is surprisingly good, and the ability to add/remove instruments from each piece being played is very clever. In addition, it seems to be well made, with rubber bumpers on the corners. My son loves this thing, and becomes very involved when playing with it every time he uses it. Highly recommended.
+1	All the grand kids loved it and do the parents. It's a great gift for years. Durable and practice, a must.
-1	So, first when I opened it I tried to remove the packaging strings and there was no way to remove them so I ended up cutting them (but a small piece was left inside the cube at 4 corners) ... The music choices are pretty annoying and I am not someone who gets annoyed by baby tunes. To change the tune you have to press twice on the orchestra side rather than only once, which I find annoying. Overall my LO doesn't seem too interested in it just yet.
+1	Santa gave this to our 6 month son for Christmas.  Both he and my 2 year old LOVE it.  It is wonderfully sturdy, and has many music functions.  My 2 yr old will announce each instrument as she adds them into the melody.  My husband is a music educator, and he gives this a big thumbs up!  Thank you Santa!  Would buy again and again.
-1	Too loud. Too hard. Buttons don't depress easily or distinctly. My 6 month old has fallen headfirst onto the cube and has cut her forehead and chin and jaw on the hard(!) unpadded edges. The corners have sufficient covers but why not the edges between corners??? Buttons require too much strength to push for a 6 month old. She can sometimes manage it her feet if cube is braced against other object. Definitely NOT for under 1 year olds. Battery replacement requires screwdriver.Munchkin Mozart Magic Cube
+1	This is the best purchase I have made thus far for my new grandchild.  She has loved it from the very beginning and her interaction with it as she grows is ever changing and stimulating. She has gone from just looking and listening to it, to pressing the buttons herself and chewing on the ends as a teether and has begun to select the music and instruments on her own. It is an incredibly well designed item and very sturdy as well.This is an excellent choice for a baby gift.
+1	I was a little skeptical at first.  But this cube is a lot of fun! There are instruments on each side that can be turned on and off while contributing to the main song.  You can have a piano solo, and then add other instruments on top.  Well built cube, should last a long time!
+1	My daughter loves this toy. She'll sit with her books and press the on the box for the pleasant tunes. My husband and I really enjoy the music. It's ten times better than the average music played by other baby toys.
+1	I think a lot of kids these days have this toy. It's quite popular. All my friends with babies have it.It's a toy providing light entertainment.I'm a trained musician and I disagree with some reviews saying that the quality of the sound is poor. Trust me, for a toy it's totally fine. You can still tell the instruments apart. You can't expect your baby to become a little Mozart just by listening to this cube 5 minutes a day anyway.Everything seems to function well. It's safe. I'm not scared to turn away for 30 seconds. I know that there are no sharp edges and my baby won't hurt herself.I'm not sure this toy carries a lot of educational / developmental value but it's nice.
+1	This toy definitely keeps my 7 month old entertained. The flashing lights are very attractive. Though I have to say, the sound quality is just so-so, but at least there is enough sounds/songs on there that it does not repeat very often and becomes annoying, so that's all that matters. I have to say the toy itself is a bit heavy. My son likes to grab hold of it while rolling around and sometimes he drops it on himself and cry...
+1	My 4 year old son spotted this toy while we were out shopping for my 4 month old daughter. He couldn't help but play with this in the store and I thought that since my baby loves music so much she would probably enjoy this. I was a little put off by the price. (I paid a bit more than it is here) but it was worth it! My daughter was totally fascinated by the flashing lights and music and I even found myself and my son playing with it together! I'm sure as she gets older, she will really enjoy how interactive it is. Such a cool toy. And the best part? Unlike many other toys that make noise, this one is not annoying at all! The instruments sound so realistic that it's enjoyable to listen to. I would recommend this and will probably give as a baby gift in the future.
+1	seems simple, but both my 6 month old and 3 year old enjoy playing with this toy. the sounds are also pleasant and not as annoying as most musical kids toys.
+1	My daughter loves it and I love it too.Its a fun fun fun musical toy!!!Well built toy!!! The edges are carefully covered with smooth soft plastic. awesome buy!
+1	This is one of my son's favorite toys. He's been watching/listening to it since he was born. Now that he's 5 months old, he's still very interested in it. Currently likes to kick the buttons with his feet and loves the music (as do I). This is a toy that will provide entertainment for months to come!
+1	I purchased this toy for Christmas for my daughter who was 10 months old at the time and she loved it right away. She happily tapped on the large buttons to hear each instrument and stayed engaged for at least half an hour each time she played with it. Now at almost 16 months old, she has figured out how to play with it more, understanding that she can change the melody to each song and is just starting to realize with true understanding that she can add/remove an instrument to change the song to her liking. I find myself playing with this toy, as do many of my daughter's young playmates and their parents too! Some of her older cousins, who are 7-9yrs old also find enjoyment playing with this toy as well and this just proves the endless possibilities this toy provides as well as many years of extended play. So far, this toy has been dropped quite a bit and it still looks/functions as new as the day I purchased it.I'm also aware that this toy is what many have called a cheaper reproduction of the original that was out many years ago, but the product I received is pretty good too. The Munchkin Mozart Magic Cube is very engaging and while others have said the music sounds &#34;tinny&#34;, I didn't find that to be the case at all. I'm no music expert, but to my ears, each of the instrumental sounds is clear and pretty to me! I'm sure the original was really great but this one is pretty nice too. I suspect that maybe I received a newer model and the quality has been improved and if that's the case, I HIGHLY recommend the purchase of this toy. The instruments sound lovely, the songs are pleasant and will not annoy you as other toys do, and most of all, this toy is educational because it engages children to think and can be enjoyed for many, many years to come!
+1	My 9 month old has loved this toy for several months. He always grabs it first in a pile of toys and loves the music. It's great for adults too because it's classic tunes, not annoying like some of our other toys. This is in the top 3 toys of all time in our house and that's saying something.
+1	Got this as a gift when baby was 5 months. He liked mouthing the somewhat soft corners and I played it for him. He now plays it himself (13 months). I do not think he gets he can turn off and on each instrument but I suppose that will come. The quality of music is very good, not mechanically computerized like some toys. It has five or so songs and you can turn off and on each instrument. That is pretty neat. Baby likes it. The only problem is that there is no volume control. Batteries last a pretty long time in it. The songs are nice too, jazzy and complex enough to be interesting. It seems really tough. It has withstood some hard knocks. It has a very solid feel, which worried me at first because I was afraid baby would hurt himself face-planting into it, but no injuries. The corners are rounded and slightly rubbery. It's kind of heavy so just now has baby really been able to haul it around.
+1	I bought this when my baby was less than a year old. He loved it. While it is not the highest quality music, this is a toy that was meant for children and they seem to really enjoy using it. It is easy for their uncoordinated hands to use and interesting enough that they continue to explore it. It has bright lights and different musical instruments to select from or to blend together.
+1	baby got this at 3 monhs and still loves it after a year, so many ways to play with it and the sound is really fine! great buy, andone which travels with baby easily
+1	I really like this magic cube. Our toddler plays and dances to it a lot. The sounds it produces are really sharp and the music is great. We enjoy it.
+1	Our little one loves this toy and plays with it over and over again, starting at 4 months and still now (6.5 months).  I'm sure he doesn't grasp the concept of it yet, but the lights and music hold his interest.
+1	My five month old loves this product. She uses it to support herself while sitting up and explores the buttons with complete concentration. Considering most toys only hold her interest for 5-10 minutes, the 15-20 she gets out of this speaks for itself. The sounds of the instruments is artificial and tinny, but not so much so that I can't stand to hear it. My only complaint is that it is quite loud, I wish it came with the ability to adjust the volume. Recommended.
-1	Borning toy and my son was over it the minute he opened it up. Music is nice but the buttons are hard to press for a child so be ready to sit there doing it for them. Given the age that a kid outgrows this, you won't have much use for this very long.
+1	Based on the myriad of reviews here, I purchased this toy when my triplets were several months old.  To be honest, they did not care for or notice it until they were closer to 8 or 9 months.  At that point, they realized they could start and stop the music by hitting at it.  All of a sudden, they took great interest in it.  It was also excellent when they were just learning to sit unassisted.  They could lean forward and balance on the cube while playing at the same time.Now that they have "figured" it out, the toy is a little less appealing.  I am waiting for the next enjoyment phase to kick in when they start noticing and playing with the different instruments.My only complaint, and it is a minor one, is that battery life is shorter than I would have expected.  While not bad, it seems to slow down more quickly than our other battery operated toys.
+1	My 8 month old isn't too impressed with it.  It is nice and well made but just not for my kiddo.Personally I like the different instruments that play the songs.  Hopefully when he gets older he will appreciate it more.
+1	bought this as a replacement for my son's first potty seat, this one is much better. not as padded, which means it won't rip open and harbor a bunch of bacteria. my son's old one used to collect urine underneat of it in the plastic part, this one doesn't at all, it's perfect
-1	We have an elongated toilet and I don't know of anyway to hold this seat in place. My daughter has trouble sitting back far enough because when she tries to scoot back, the whole seat goes with her. So when she pees, it gets in between the potty ring and the toilet seat and makes a big mess.
+1	Seat comes off the plastic handle-and-holder. Colors are nice and seat is soft and easy to clean. It is light and my 18-month-old can lift and place it (albeit not always with the right fit) on the toilet seat. Guard is useless in my mind since my LO can't climb over it, but otherwise a steal and saved me the trouble of getting a potty.
+1	It fits the toilet seat very well. It doesn't slide from side to side. Easy to use,it's light. Made in USA.
+1	I transitioned my daughter from the potty to the regular toilet.  I wanted something that would draw her attention to make her want to sit on it and this seat did it.  Day1 I thought she would be scared but she said &#34;Dora&#34;!  And sat on it with no fight.  Great seat!
+1	I bought this from the wish list of a homeless shelter where I live. They have a number of children living there and I imagine many of them potty train while they are staying there. I know how much my nieces and nephews love Dora so I thought this would get used more than a plain potty seat.
-1	My daughter liked the seat she had (Primo Ducka) but really wanted a seat with handles for pooping. This little seat seemed to fit the bill and was cheap enough that I didn't mind buying another seat.Yes, it "fits" elongated toilets. But there is nothing to keep it from sliding around on the longer toilet seat underneath it - no clamps, no pegs, no rubber feet, nothing! Every time my daughter tried to sit down, the seat would slide 4 inches backwards - landing her on the pee guard. If I start with the little seat as far back as possible, it's too far for her to get on without help (she's nearly 3!) and once on, her feet don't touch her fairly tall step stool. It needs to be at the front of the toilet seat but it won't stay there. So I have to be with her to hold it in place so she can climb on. Not a problem if you are starting out - you need to be with your child - but this is a problem if your child knows how to use the potty and wants to express her independence and "do it herself".Once she is sitting with the seat in the proper place, the biggest complaint starts. This thing collects pee. The little pee guard is pointless. From what I've seen pee guards are needed by some kids, not by others - regardless of sex. My daughter needs one - a decent one. This one just deflects her pee all over the seat, the floor, her pants, her shoes. In short, a drippy, nasty mess that has to be cleaned every time it is used with extra laundry. I shudder to think of the muck that is accumulating in the foam under the vinyl.She wanted one with handles. Fine. I've added two simple drawer pull knobs to our Primo Ducka potty seat. She's pleased. This piece of junk went in the trash.
-1	Not good quality and didn't fit my toilet. I suppose its ok as a travel one if you need that.
+1	Another child to potty train and anything they are into to get them to go is where I head and this seems to do the trick. It holds up well and she seems to enjoy seeing Dora.
+1	I just started potty training my two year old son and I found the Thomas potty seat to be a great incentive. The seat is cushioned so it's nice and comfortable and it fits nicely on most seats. It's also compact enough to fit in the diaper bag if you want to take it on the go. For boys, it does come with a splash guard. The padded part of the seat lifts up and it gets inserted between the plastic and padding. It stays in place most of the time, but it is easy to misplace. I would have preferred it to be permanently attached, but aside from that I am happy with this purchase.
